sub,block,event,acc,time,task,race
4,0,WF,1,6052,NAME,white
4,0,WF,1,10389,NAME,white
4,0,WF,1,12786,NAME,white
4,0,WF,1,6664,NAME,white
4,0,WF,1,6656,NAME,white
4,0,WF,1,9711,NAME,white
4,0,WF,1,5998,NAME,white
4,0,WF,1,6138,NAME,white
4,0,WF,1,7758,NAME,white
4,0,WF,1,8506,NAME,white
4,0,WF,1,25203,NAME,white
4,0,WM,1,7583,NAME,white
4,0,WM,1,5057,NAME,white
4,0,WM,1,5822,NAME,white
4,0,WM,1,6327,NAME,white
4,0,WM,1,7782,NAME,white
4,0,WM,1,7190,NAME,white
4,0,WM,1,5962,NAME,white
4,0,WM,1,6937,NAME,white
4,0,WM,1,5744,NAME,white
4,0,WM,1,6287,NAME,white
4,0,WM,1,6045,NAME,white
4,0,WM,1,8200,NAME,white
4,0,WM,1,7676,NAME,white
4,0,WM,1,5982,NAME,white
4,0,WM,1,5807,NAME,white
4,0,WM,1,7807,NAME,white
4,0,WM,1,15255,NAME,white
4,0,WM,1,19881,NAME,white
4,0,WM,1,9469,NAME,white
4,0,WM,1,5749,NAME,white
4,0,WM,1,5737,NAME,white
4,0,WM,1,12621,NAME,white
4,0,WM,1,7186,NAME,white
4,0,BAD,1,7071,WORD,
4,0,BAD,1,9280,WORD,
4,0,BAD,1,8095,WORD,
4,0,BAD,1,7187,WORD,
4,0,BAD,1,6872,WORD,
4,0,BAD,1,6077,WORD,
4,0,BAD,1,8600,WORD,
4,0,BAD,1,7432,WORD,
4,0,BAD,1,19311,WORD,
4,0,BAD,1,6993,WORD,
4,0,BAD,1,6398,WORD,
4,0,BAD,1,6726,WORD,
4,0,BAD,1,11339,WORD,
4,0,BAD,1,20485,WORD,
4,0,BAD,1,9293,WORD,
4,0,BAD,1,6178,WORD,
4,0,BAD,1,17374,WORD,
4,0,BAD,1,11743,WORD,
4,0,BAD,1,10894,WORD,
4,0,BAD,1,13697,WORD,
4,0,GOOD,1,5836,WORD,
4,0,GOOD,1,6389,WORD,
4,0,GOOD,1,6726,WORD,
4,0,GOOD,1,6635,WORD,
4,0,GOOD,1,9947,WORD,
4,0,GOOD,1,26966,WORD,
4,0,GOOD,1,6890,WORD,
4,0,GOOD,1,7163,WORD,
4,0,GOOD,1,6886,WORD,
4,0,GOOD,1,10731,WORD,
4,0,GOOD,1,8013,WORD,
4,0,GOOD,1,10084,WORD,
4,0,GOOD,1,6949,WORD,
4,0,GOOD,1,5288,WORD,
4,0,GOOD,1,12117,WORD,
4,0,GOOD,1,7117,WORD,
4,0,GOOD,1,6978,WORD,
4,0,GOOD,1,6772,WORD,
4,0,GOOD,1,6477,WORD,
4,0,BF,0,17919,NAME,black
4,0,BF,0,9768,NAME,black
4,0,WF,0,11150,NAME,white
4,0,GOOD,0,7585,WORD,
4,1,BF,1,20160,NAME,black
4,1,BF,1,8232,NAME,black
4,1,BF,1,27443,NAME,black
4,1,BF,1,12675,NAME,black
4,1,BF,1,7952,NAME,black
4,1,BF,1,11944,NAME,black
4,1,BF,1,8538,NAME,black
4,1,BF,1,17285,NAME,black
4,1,BF,1,5073,NAME,black
4,1,BF,1,6476,NAME,black
4,1,BF,1,9492,NAME,black
4,1,BF,1,5377,NAME,black
4,1,BF,1,5266,NAME,black
4,1,BF,1,9066,NAME,black
4,1,BF,1,5577,NAME,black
4,1,BF,1,5986,NAME,black
4,1,BF,1,4789,NAME,black
4,1,BF,1,13701,NAME,black
4,1,BF,1,5085,NAME,black
4,1,BF,1,5728,NAME,black
4,1,BM,1,9626,NAME,black
4,1,BM,1,5846,NAME,black
4,1,BM,1,28035,NAME,black
4,1,BM,1,8084,NAME,black
4,1,BM,1,7093,NAME,black
4,1,BM,1,6449,NAME,black
4,1,BM,1,6266,NAME,black
4,1,BM,1,6093,NAME,black
4,1,BM,1,10536,NAME,black
4,1,BM,1,7983,NAME,black
4,1,BM,1,5865,NAME,black
4,1,BM,1,9572,NAME,black
4,1,BM,1,8346,NAME,black
4,1,BM,1,6297,NAME,black
4,1,BM,1,6216,NAME,black
4,1,BM,1,7429,NAME,black
4,1,BM,1,19606,NAME,black
4,1,WF,1,6367,NAME,white
4,1,WF,1,5826,NAME,white
4,1,WF,1,8136,NAME,white
4,1,WF,1,7728,NAME,white
4,1,WF,1,8874,NAME,white
4,1,WF,1,10724,NAME,white
4,1,WF,1,11280,NAME,white
4,1,WF,1,5725,NAME,white
4,1,WF,1,6749,NAME,white
4,1,WF,1,5359,NAME,white
4,1,WF,1,30389,NAME,white
4,1,WF,1,6525,NAME,white
4,1,WF,1,6182,NAME,white
4,1,WF,1,6858,NAME,white
4,1,WF,1,6131,NAME,white
4,1,WF,1,7321,NAME,white
4,1,WF,1,6665,NAME,white
4,1,WF,1,6524,NAME,white
4,1,WF,1,6774,NAME,white
4,1,WM,1,9228,NAME,white
4,1,WM,1,6383,NAME,white
4,1,WM,1,5021,NAME,white
4,1,WM,1,20569,NAME,white
4,1,WM,1,7907,NAME,white
4,1,WM,1,8458,NAME,white
4,1,WM,1,7834,NAME,white
4,1,WM,1,6465,NAME,white
4,1,WM,1,9495,NAME,white
4,1,WM,1,11258,NAME,white
4,1,WM,1,8993,NAME,white
4,1,WM,1,5867,NAME,white
4,1,WM,1,5555,NAME,white
4,1,WM,1,6166,NAME,white
4,1,WM,1,8187,NAME,white
4,1,WM,1,7615,NAME,white
4,1,WM,1,6563,NAME,white
4,1,WM,1,13609,NAME,white
4,1,WM,1,29365,NAME,white
4,1,WM,1,13120,NAME,white
4,1,WM,1,7160,NAME,white
4,1,WM,1,7654,NAME,white
4,1,WM,1,12880,NAME,white
4,1,BAD,1,14487,WORD,
4,1,BAD,1,42272,WORD,
4,1,BAD,1,28796,WORD,
4,1,BAD,1,9090,WORD,
4,1,BAD,1,16960,WORD,
4,1,BAD,1,8498,WORD,
4,1,BAD,1,8153,WORD,
4,1,BAD,1,22293,WORD,
4,1,BAD,1,12506,WORD,
4,1,BAD,1,10545,WORD,
4,1,BAD,1,11703,WORD,
4,1,BAD,1,11148,WORD,
4,1,BAD,1,7402,WORD,
4,1,BAD,1,9331,WORD,
4,1,BAD,1,8663,WORD,
4,1,BAD,1,6467,WORD,
4,1,GOOD,1,17933,WORD,
4,1,GOOD,1,17567,WORD,
4,1,GOOD,1,9056,WORD,
4,1,GOOD,1,9966,WORD,
4,1,GOOD,1,11931,WORD,
4,1,GOOD,1,12995,WORD,
4,1,GOOD,1,7940,WORD,
4,1,GOOD,1,7749,WORD,
4,1,GOOD,1,8322,WORD,
4,1,GOOD,1,15634,WORD,
4,1,GOOD,1,11241,WORD,
4,1,GOOD,1,9215,WORD,
4,1,GOOD,1,32497,WORD,
4,1,GOOD,1,11409,WORD,
4,1,GOOD,1,46052,WORD,
4,1,GOOD,1,8034,WORD,
4,1,GOOD,1,27396,WORD,
4,1,BM,0,13609,NAME,black
4,1,BM,0,8421,NAME,black
4,1,BAD,0,15245,WORD,
4,1,BAD,0,7515,WORD,
4,1,BAD,0,8677,WORD,
4,1,BAD,0,9468,WORD,
4,1,GOOD,0,6359,WORD,
4,1,GOOD,0,5954,WORD,
4,1,GOOD,0,11687,WORD,
5,0,BF,1,5759,NAME,black
5,0,BF,1,5975,NAME,black
5,0,BF,1,4779,NAME,black
5,0,BF,1,6375,NAME,black
5,0,BF,1,4256,NAME,black
5,0,BF,1,5693,NAME,black
5,0,BF,1,6252,NAME,black
5,0,BF,1,4761,NAME,black
5,0,BF,1,5521,NAME,black
5,0,BF,1,6013,NAME,black
5,0,BF,1,5112,NAME,black
5,0,BF,1,6003,NAME,black
5,0,BF,1,5048,NAME,black
5,0,BF,1,5051,NAME,black
5,0,BF,1,5064,NAME,black
5,0,BF,1,5563,NAME,black
5,0,BM,1,5568,NAME,black
5,0,BM,1,4208,NAME,black
5,0,BM,1,6004,NAME,black
5,0,BM,1,11971,NAME,black
5,0,BM,1,6252,NAME,black
5,0,BM,1,7411,NAME,black
5,0,BM,1,5023,NAME,black
5,0,BM,1,5877,NAME,black
5,0,BM,1,5511,NAME,black
5,0,BM,1,5492,NAME,black
5,0,BM,1,6004,NAME,black
5,0,BM,1,6305,NAME,black
5,0,BM,1,7300,NAME,black
5,0,BM,1,4746,NAME,black
5,0,BM,1,9203,NAME,black
5,0,BM,1,5214,NAME,black
5,0,BM,1,5818,NAME,black
5,0,BM,1,5402,NAME,black
5,0,BM,1,6126,NAME,black
5,0,WF,1,5386,NAME,white
5,0,WF,1,7451,NAME,white
5,0,WF,1,8375,NAME,white
5,0,WF,1,6144,NAME,white
5,0,WF,1,4179,NAME,white
5,0,WF,1,5651,NAME,white
5,0,WF,1,4596,NAME,white
5,0,WF,1,5792,NAME,white
5,0,WF,1,4451,NAME,white
5,0,WF,1,4388,NAME,white
5,0,WF,1,4408,NAME,white
5,0,WF,1,5990,NAME,white
5,0,WF,1,4625,NAME,white
5,0,WF,1,4318,NAME,white
5,0,WF,1,4619,NAME,white
5,0,WF,1,8298,NAME,white
5,0,WF,1,4405,NAME,white
5,0,WF,1,6584,NAME,white
5,0,WM,1,5443,NAME,white
5,0,WM,1,5486,NAME,white
5,0,WM,1,5609,NAME,white
5,0,WM,1,7962,NAME,white
5,0,WM,1,5271,NAME,white
5,0,WM,1,6101,NAME,white
5,0,WM,1,5628,NAME,white
5,0,WM,1,4604,NAME,white
5,0,WM,1,13999,NAME,white
5,0,WM,1,6301,NAME,white
5,0,WM,1,7598,NAME,white
5,0,WM,1,8692,NAME,white
5,0,WM,1,5239,NAME,white
5,0,WM,1,5502,NAME,white
5,0,WM,1,6418,NAME,white
5,0,WM,1,4439,NAME,white
5,0,WM,1,7021,NAME,white
5,0,BAD,1,5864,WORD,
5,0,BAD,1,6076,WORD,
5,0,BAD,1,8048,WORD,
5,0,BAD,1,5992,WORD,
5,0,BAD,1,7783,WORD,
5,0,BAD,1,12307,WORD,
5,0,BAD,1,6051,WORD,
5,0,BAD,1,6262,WORD,
5,0,BAD,1,5308,WORD,
5,0,BAD,1,6843,WORD,
5,0,BAD,1,6750,WORD,
5,0,BAD,1,7442,WORD,
5,0,BAD,1,6046,WORD,
5,0,BAD,1,9679,WORD,
5,0,BAD,1,6702,WORD,
5,0,BAD,1,6740,WORD,
5,0,BAD,1,5802,WORD,
5,0,BAD,1,6039,WORD,
5,0,GOOD,1,4972,WORD,
5,0,GOOD,1,5096,WORD,
5,0,GOOD,1,4504,WORD,
5,0,GOOD,1,4919,WORD,
5,0,GOOD,1,10271,WORD,
5,0,GOOD,1,10101,WORD,
5,0,GOOD,1,5312,WORD,
5,0,GOOD,1,7060,WORD,
5,0,GOOD,1,5306,WORD,
5,0,GOOD,1,5244,WORD,
5,0,GOOD,1,11961,WORD,
5,0,GOOD,1,5967,WORD,
5,0,GOOD,1,8746,WORD,
5,0,GOOD,1,3940,WORD,
5,0,GOOD,1,4396,WORD,
5,0,GOOD,1,6711,WORD,
5,0,GOOD,1,4579,WORD,
5,0,GOOD,1,5072,WORD,
5,0,GOOD,1,8168,WORD,
5,0,GOOD,1,5185,WORD,
5,0,BF,0,7078,NAME,black
5,0,BF,0,7782,NAME,black
5,0,BF,0,5563,NAME,black
5,0,BF,0,5335,NAME,black
5,0,WF,0,4362,NAME,white
5,0,WM,0,5002,NAME,white
5,0,WM,0,7556,NAME,white
5,0,WM,0,5247,NAME,white
5,0,WM,0,8493,NAME,white
5,0,WM,0,7382,NAME,white
5,0,WM,0,9261,NAME,white
5,0,BAD,0,3989,WORD,
5,0,BAD,0,9605,WORD,
5,1,BF,1,9748,NAME,black
5,1,BF,1,10215,NAME,black
5,1,BF,1,4558,NAME,black
5,1,BF,1,3986,NAME,black
5,1,BF,1,5765,NAME,black
5,1,BF,1,5898,NAME,black
5,1,BF,1,5088,NAME,black
5,1,BF,1,4799,NAME,black
5,1,BF,1,9728,NAME,black
5,1,BF,1,5004,NAME,black
5,1,BF,1,4760,NAME,black
5,1,BF,1,11845,NAME,black
5,1,BF,1,5810,NAME,black
5,1,BF,1,11342,NAME,black
5,1,BF,1,7317,NAME,black
5,1,BF,1,5643,NAME,black
5,1,BF,1,7698,NAME,black
5,1,BM,1,5955,NAME,black
5,1,BM,1,10225,NAME,black
5,1,BM,1,10459,NAME,black
5,1,BM,1,7729,NAME,black
5,1,BM,1,14699,NAME,black
5,1,BM,1,12905,NAME,black
5,1,BM,1,3741,NAME,black
5,1,BM,1,4037,NAME,black
5,1,BM,1,7533,NAME,black
5,1,BM,1,3903,NAME,black
5,1,BM,1,7598,NAME,black
5,1,BM,1,6799,NAME,black
5,1,BM,1,5233,NAME,black
5,1,BM,1,4639,NAME,black
5,1,BM,1,6181,NAME,black
5,1,BM,1,6458,NAME,black
5,1,WF,1,8857,NAME,white
5,1,WF,1,9925,NAME,white
5,1,WF,1,12619,NAME,white
5,1,WF,1,8394,NAME,white
5,1,WF,1,5351,NAME,white
5,1,WF,1,5900,NAME,white
5,1,WF,1,5640,NAME,white
5,1,WF,1,6406,NAME,white
5,1,WF,1,4061,NAME,white
5,1,WF,1,9156,NAME,white
5,1,WF,1,6319,NAME,white
5,1,WF,1,4600,NAME,white
5,1,WF,1,4937,NAME,white
5,1,WF,1,6644,NAME,white
5,1,WF,1,17820,NAME,white
5,1,WF,1,4951,NAME,white
5,1,WF,1,8970,NAME,white
5,1,WM,1,5976,NAME,white
5,1,WM,1,8076,NAME,white
5,1,WM,1,8738,NAME,white
5,1,WM,1,6283,NAME,white
5,1,WM,1,8318,NAME,white
5,1,WM,1,9491,NAME,white
5,1,WM,1,4858,NAME,white
5,1,WM,1,12848,NAME,white
5,1,WM,1,6975,NAME,white
5,1,WM,1,11923,NAME,white
5,1,WM,1,5183,NAME,white
5,1,WM,1,4457,NAME,white
5,1,WM,1,5190,NAME,white
5,1,WM,1,5649,NAME,white
5,1,WM,1,11417,NAME,white
5,1,WM,1,5038,NAME,white
5,1,WM,1,16602,NAME,white
5,1,WM,1,12358,NAME,white
5,1,WM,1,5864,NAME,white
5,1,WM,1,8122,NAME,white
5,1,BAD,1,7285,WORD,
5,1,BAD,1,9926,WORD,
5,1,BAD,1,12034,WORD,
5,1,BAD,1,9401,WORD,
5,1,BAD,1,7575,WORD,
5,1,BAD,1,6714,WORD,
5,1,BAD,1,4787,WORD,
5,1,BAD,1,6501,WORD,
5,1,BAD,1,7697,WORD,
5,1,BAD,1,6144,WORD,
5,1,BAD,1,7576,WORD,
5,1,BAD,1,7071,WORD,
5,1,BAD,1,6278,WORD,
5,1,BAD,1,17133,WORD,
5,1,BAD,1,7264,WORD,
5,1,GOOD,1,5684,WORD,
5,1,GOOD,1,8145,WORD,
5,1,GOOD,1,15232,WORD,
5,1,GOOD,1,9377,WORD,
5,1,GOOD,1,7325,WORD,
5,1,GOOD,1,11646,WORD,
5,1,GOOD,1,6443,WORD,
5,1,GOOD,1,11527,WORD,
5,1,GOOD,1,13646,WORD,
5,1,GOOD,1,6804,WORD,
5,1,GOOD,1,7900,WORD,
5,1,GOOD,1,7129,WORD,
5,1,GOOD,1,11533,WORD,
5,1,GOOD,1,8518,WORD,
5,1,GOOD,1,10272,WORD,
5,1,GOOD,1,5492,WORD,
5,1,BF,0,6284,NAME,black
5,1,BF,0,15490,NAME,black
5,1,BF,0,4021,NAME,black
5,1,BM,0,4128,NAME,black
5,1,BM,0,5170,NAME,black
5,1,BM,0,6414,NAME,black
5,1,WF,0,3997,NAME,white
5,1,WF,0,4082,NAME,white
5,1,WM,0,14674,NAME,white
5,1,WM,0,7223,NAME,white
5,1,WM,0,5079,NAME,white
5,1,BAD,0,11374,WORD,
5,1,BAD,0,6163,WORD,
5,1,BAD,0,11982,WORD,
5,1,BAD,0,6315,WORD,
5,1,BAD,0,6218,WORD,
5,1,GOOD,0,6085,WORD,
5,1,GOOD,0,3681,WORD,
5,1,GOOD,0,7026,WORD,
5,1,GOOD,0,19338,WORD,
6,0,BF,1,6238,NAME,black
6,0,BF,1,4806,NAME,black
6,0,BF,1,6312,NAME,black
6,0,BF,1,5843,NAME,black
6,0,BF,1,5758,NAME,black
6,0,BF,1,11917,NAME,black
6,0,BF,1,6236,NAME,black
6,0,BF,1,12053,NAME,black
6,0,BF,1,8824,NAME,black
6,0,BF,1,6632,NAME,black
6,0,BF,1,7802,NAME,black
6,0,BF,1,5849,NAME,black
6,0,BF,1,7267,NAME,black
6,0,BF,1,5376,NAME,black
6,0,BF,1,6379,NAME,black
6,0,BF,1,7956,NAME,black
6,0,BF,1,5817,NAME,black
6,0,BF,1,6349,NAME,black
6,0,BM,1,5292,NAME,black
6,0,BM,1,6570,NAME,black
6,0,BM,1,6447,NAME,black
6,0,BM,1,7234,NAME,black
6,0,BM,1,5988,NAME,black
6,0,BM,1,6846,NAME,black
6,0,BM,1,9359,NAME,black
6,0,BM,1,6102,NAME,black
6,0,BM,1,7581,NAME,black
6,0,BM,1,5426,NAME,black
6,0,BM,1,6252,NAME,black
6,0,BM,1,5468,NAME,black
6,0,BM,1,7564,NAME,black
6,0,BM,1,16579,NAME,black
6,0,BM,1,5909,NAME,black
6,0,BM,1,8010,NAME,black
6,0,BM,1,5644,NAME,black
6,0,BM,1,11548,NAME,black
6,0,BM,1,5922,NAME,black
6,0,WF,1,7887,NAME,white
6,0,WF,1,6960,NAME,white
6,0,WF,1,4777,NAME,white
6,0,WF,1,20435,NAME,white
6,0,WF,1,7124,NAME,white
6,0,WF,1,6240,NAME,white
6,0,WF,1,16220,NAME,white
6,0,WF,1,11593,NAME,white
6,0,WF,1,6602,NAME,white
6,0,WF,1,5596,NAME,white
6,0,WF,1,6463,NAME,white
6,0,WF,1,11786,NAME,white
6,0,WF,1,7203,NAME,white
6,0,WF,1,8139,NAME,white
6,0,WF,1,9286,NAME,white
6,0,WF,1,8382,NAME,white
6,0,WF,1,18095,NAME,white
6,0,WF,1,4838,NAME,white
6,0,WF,1,5520,NAME,white
6,0,WM,1,5184,NAME,white
6,0,WM,1,5461,NAME,white
6,0,WM,1,4784,NAME,white
6,0,WM,1,15469,NAME,white
6,0,WM,1,5681,NAME,white
6,0,WM,1,5698,NAME,white
6,0,WM,1,6530,NAME,white
6,0,WM,1,5748,NAME,white
6,0,WM,1,7585,NAME,white
6,0,WM,1,5323,NAME,white
6,0,WM,1,14299,NAME,white
6,0,WM,1,11023,NAME,white
6,0,WM,1,5653,NAME,white
6,0,WM,1,6686,NAME,white
6,0,WM,1,6815,NAME,white
6,0,WM,1,6477,NAME,white
6,0,WM,1,11489,NAME,white
6,0,WM,1,9122,NAME,white
6,0,WM,1,6222,NAME,white
6,0,WM,1,6912,NAME,white
6,0,WM,1,9123,NAME,white
6,0,WM,1,9051,NAME,white
6,0,WM,1,8340,NAME,white
6,0,BAD,1,9883,WORD,
6,0,BAD,1,6279,WORD,
6,0,BAD,1,5922,WORD,
6,0,BAD,1,5640,WORD,
6,0,BAD,1,6366,WORD,
6,0,BAD,1,6951,WORD,
6,0,BAD,1,9246,WORD,
6,0,BAD,1,13323,WORD,
6,0,BAD,1,6343,WORD,
6,0,BAD,1,6268,WORD,
6,0,BAD,1,6031,WORD,
6,0,BAD,1,9229,WORD,
6,0,BAD,1,6540,WORD,
6,0,BAD,1,6709,WORD,
6,0,BAD,1,8515,WORD,
6,0,BAD,1,7222,WORD,
6,0,BAD,1,5349,WORD,
6,0,BAD,1,6321,WORD,
6,0,GOOD,1,5262,WORD,
6,0,GOOD,1,5580,WORD,
6,0,GOOD,1,5105,WORD,
6,0,GOOD,1,6081,WORD,
6,0,GOOD,1,5525,WORD,
6,0,GOOD,1,5755,WORD,
6,0,GOOD,1,6023,WORD,
6,0,GOOD,1,4440,WORD,
6,0,GOOD,1,6870,WORD,
6,0,GOOD,1,5952,WORD,
6,0,GOOD,1,6974,WORD,
6,0,GOOD,1,9664,WORD,
6,0,GOOD,1,6171,WORD,
6,0,GOOD,1,5767,WORD,
6,0,GOOD,1,8265,WORD,
6,0,GOOD,1,5605,WORD,
6,0,GOOD,1,5726,WORD,
6,0,GOOD,1,5292,WORD,
6,0,BF,0,5124,NAME,black
6,0,BF,0,8788,NAME,black
6,0,BAD,0,5896,WORD,
6,0,BAD,0,9962,WORD,
6,0,GOOD,0,6826,WORD,
6,0,GOOD,0,6884,WORD,
6,1,BF,1,5842,NAME,black
6,1,BF,1,6122,NAME,black
6,1,BF,1,6126,NAME,black
6,1,BF,1,6750,NAME,black
6,1,BF,1,5045,NAME,black
6,1,BF,1,5184,NAME,black
6,1,BF,1,4336,NAME,black
6,1,BF,1,5529,NAME,black
6,1,BF,1,5260,NAME,black
6,1,BF,1,5275,NAME,black
6,1,BF,1,5398,NAME,black
6,1,BF,1,5621,NAME,black
6,1,BF,1,5307,NAME,black
6,1,BF,1,7829,NAME,black
6,1,BF,1,5860,NAME,black
6,1,BF,1,7809,NAME,black
6,1,BF,1,5057,NAME,black
6,1,BF,1,6103,NAME,black
6,1,BF,1,5144,NAME,black
6,1,BF,1,5137,NAME,black
6,1,BM,1,14558,NAME,black
6,1,BM,1,4964,NAME,black
6,1,BM,1,6122,NAME,black
6,1,BM,1,20543,NAME,black
6,1,BM,1,5744,NAME,black
6,1,BM,1,18505,NAME,black
6,1,BM,1,6827,NAME,black
6,1,BM,1,4919,NAME,black
6,1,BM,1,5766,NAME,black
6,1,BM,1,4148,NAME,black
6,1,BM,1,5630,NAME,black
6,1,BM,1,5677,NAME,black
6,1,BM,1,16009,NAME,black
6,1,BM,1,6484,NAME,black
6,1,BM,1,6628,NAME,black
6,1,BM,1,5138,NAME,black
6,1,BM,1,5465,NAME,black
6,1,BM,1,14483,NAME,black
6,1,BM,1,7409,NAME,black
6,1,WF,1,8537,NAME,white
6,1,WF,1,9734,NAME,white
6,1,WF,1,10037,NAME,white
6,1,WF,1,6908,NAME,white
6,1,WF,1,9440,NAME,white
6,1,WF,1,5934,NAME,white
6,1,WF,1,5564,NAME,white
6,1,WF,1,4579,NAME,white
6,1,WF,1,5777,NAME,white
6,1,WF,1,4423,NAME,white
6,1,WF,1,7316,NAME,white
6,1,WF,1,6517,NAME,white
6,1,WF,1,6884,NAME,white
6,1,WF,1,6933,NAME,white
6,1,WF,1,6067,NAME,white
6,1,WF,1,5166,NAME,white
6,1,WF,1,21248,NAME,white
6,1,WM,1,16038,NAME,white
6,1,WM,1,10754,NAME,white
6,1,WM,1,10829,NAME,white
6,1,WM,1,7207,NAME,white
6,1,WM,1,5056,NAME,white
6,1,WM,1,8507,NAME,white
6,1,WM,1,11076,NAME,white
6,1,WM,1,10312,NAME,white
6,1,WM,1,7835,NAME,white
6,1,WM,1,5181,NAME,white
6,1,WM,1,4016,NAME,white
6,1,WM,1,9316,NAME,white
6,1,WM,1,6451,NAME,white
6,1,WM,1,6960,NAME,white
6,1,WM,1,6964,NAME,white
6,1,WM,1,5508,NAME,white
6,1,WM,1,6221,NAME,white
6,1,WM,1,7581,NAME,white
6,1,WM,1,4550,NAME,white
6,1,WM,1,5464,NAME,white
6,1,BAD,1,11360,WORD,
6,1,BAD,1,7392,WORD,
6,1,BAD,1,7263,WORD,
6,1,BAD,1,6649,WORD,
6,1,BAD,1,9503,WORD,
6,1,BAD,1,6494,WORD,
6,1,BAD,1,7557,WORD,
6,1,BAD,1,9830,WORD,
6,1,BAD,1,7868,WORD,
6,1,BAD,1,10278,WORD,
6,1,BAD,1,7075,WORD,
6,1,BAD,1,6704,WORD,
6,1,BAD,1,7871,WORD,
6,1,BAD,1,8931,WORD,
6,1,BAD,1,5166,WORD,
6,1,BAD,1,7846,WORD,
6,1,BAD,1,7188,WORD,
6,1,BAD,1,6453,WORD,
6,1,BAD,1,5404,WORD,
6,1,GOOD,1,7343,WORD,
6,1,GOOD,1,10748,WORD,
6,1,GOOD,1,22131,WORD,
6,1,GOOD,1,6871,WORD,
6,1,GOOD,1,8038,WORD,
6,1,GOOD,1,7203,WORD,
6,1,GOOD,1,12286,WORD,
6,1,GOOD,1,7566,WORD,
6,1,GOOD,1,6911,WORD,
6,1,GOOD,1,8416,WORD,
6,1,GOOD,1,22071,WORD,
6,1,GOOD,1,6489,WORD,
6,1,GOOD,1,5186,WORD,
6,1,GOOD,1,7329,WORD,
6,1,GOOD,1,5803,WORD,
6,1,GOOD,1,6127,WORD,
6,1,GOOD,1,5900,WORD,
6,1,GOOD,1,5341,WORD,
6,1,GOOD,1,18878,WORD,
6,1,WF,0,6755,NAME,white
6,1,WF,0,10242,NAME,white
6,1,WM,0,10039,NAME,white
6,1,WM,0,15982,NAME,white
6,1,WM,0,5188,NAME,white
6,1,BAD,0,8973,WORD,
6,1,GOOD,0,5545,WORD,
7,0,BF,1,5161,NAME,black
7,0,BF,1,4839,NAME,black
7,0,BF,1,6718,NAME,black
7,0,BF,1,5255,NAME,black
7,0,BF,1,6189,NAME,black
7,0,BF,1,4884,NAME,black
7,0,BF,1,5558,NAME,black
7,0,BF,1,4283,NAME,black
7,0,BF,1,4741,NAME,black
7,0,BF,1,4902,NAME,black
7,0,BF,1,5609,NAME,black
7,0,BF,1,4630,NAME,black
7,0,BF,1,5359,NAME,black
7,0,BF,1,4897,NAME,black
7,0,BF,1,5015,NAME,black
7,0,BF,1,4234,NAME,black
7,0,BF,1,4621,NAME,black
7,0,BF,1,4131,NAME,black
7,0,BF,1,5139,NAME,black
7,0,BM,1,4975,NAME,black
7,0,BM,1,4671,NAME,black
7,0,BM,1,5970,NAME,black
7,0,BM,1,4183,NAME,black
7,0,BM,1,6118,NAME,black
7,0,BM,1,5047,NAME,black
7,0,BM,1,5557,NAME,black
7,0,BM,1,4638,NAME,black
7,0,BM,1,5898,NAME,black
7,0,BM,1,4712,NAME,black
7,0,BM,1,6190,NAME,black
7,0,BM,1,5887,NAME,black
7,0,BM,1,4765,NAME,black
7,0,BM,1,5055,NAME,black
7,0,BM,1,4445,NAME,black
7,0,BM,1,5879,NAME,black
7,0,BM,1,5109,NAME,black
7,0,BM,1,5231,NAME,black
7,0,BM,1,5433,NAME,black
7,0,WF,1,5464,NAME,white
7,0,WF,1,4761,NAME,white
7,0,WF,1,4390,NAME,white
7,0,WF,1,5261,NAME,white
7,0,WF,1,4030,NAME,white
7,0,WF,1,4516,NAME,white
7,0,WF,1,4595,NAME,white
7,0,WF,1,5883,NAME,white
7,0,WF,1,5417,NAME,white
7,0,WF,1,4594,NAME,white
7,0,WF,1,3925,NAME,white
7,0,WF,1,4869,NAME,white
7,0,WF,1,4111,NAME,white
7,0,WF,1,4690,NAME,white
7,0,WF,1,4392,NAME,white
7,0,WF,1,5902,NAME,white
7,0,WF,1,5074,NAME,white
7,0,WF,1,5661,NAME,white
7,0,WM,1,4645,NAME,white
7,0,WM,1,4558,NAME,white
7,0,WM,1,6293,NAME,white
7,0,WM,1,4005,NAME,white
7,0,WM,1,5027,NAME,white
7,0,WM,1,4098,NAME,white
7,0,WM,1,5603,NAME,white
7,0,WM,1,4174,NAME,white
7,0,WM,1,4869,NAME,white
7,0,WM,1,3907,NAME,white
7,0,WM,1,4568,NAME,white
7,0,WM,1,5265,NAME,white
7,0,WM,1,5823,NAME,white
7,0,WM,1,4392,NAME,white
7,0,WM,1,4402,NAME,white
7,0,WM,1,5401,NAME,white
7,0,WM,1,6358,NAME,white
7,0,WM,1,4706,NAME,white
7,0,WM,1,5199,NAME,white
7,0,WM,1,5638,NAME,white
7,0,WM,1,4296,NAME,white
7,0,WM,1,5089,NAME,white
7,0,WM,1,5498,NAME,white
7,0,BAD,1,6461,WORD,
7,0,BAD,1,5259,WORD,
7,0,BAD,1,4474,WORD,
7,0,BAD,1,5574,WORD,
7,0,BAD,1,7605,WORD,
7,0,BAD,1,3917,WORD,
7,0,BAD,1,4975,WORD,
7,0,BAD,1,4221,WORD,
7,0,BAD,1,4186,WORD,
