sub	cell	channel	early_mean	late_mean	switch	incongruency	coronal	sagittal	SC_RT	CE_RT	old_IAT	IAT_2003
25	congruent_switch	P4	3.792737	5.045021	1	0	4	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	CP4	2.693579	4.638958	1	0	3	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	C4	2.113884	4.274668	1	0	2	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	P3	4.077982	4.80667	1	0	4	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	CP3	3.003102	4.946244	1	0	3	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	CPZ	2.017481	4.828117	1	0	3	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	CZ	1.912707	4.545797	1	0	2	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	FC4	1.852628	4.039089	1	0	1	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	C3	2.349857	4.3024	1	0	2	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	FCZ	1.890525	4.175823	1	0	1	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	FZ	1.286103	3.295577	1	0	0	1	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	F4	1.104248	3.413182	1	0	0	2	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	FC3	2.054473	3.459878	1	0	1	0	207.72355	247.66335	0.308173434	0.5051649
25	congruent_switch	F3	1.13511	2.581546	1	0	0	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	PZ	-0.318848	5.017277	0	1	4	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	P4	1.166392	5.185851	0	1	4	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	CP4	0.190564	4.48824	0	1	3	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	C4	0.156473	4.000515	0	1	2	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	P3	-0.094271	4.005291	0	1	4	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	CP3	-0.545368	3.990506	0	1	3	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	CPZ	-1.460315	3.904451	0	1	3	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	CZ	-1.445241	3.616634	0	1	2	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	FC4	-0.513319	3.348058	0	1	1	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	C3	-0.749126	3.487425	0	1	2	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	FCZ	-1.416306	3.178166	0	1	1	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	FZ	-1.644704	2.532842	0	1	0	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	F4	-1.45652	2.024442	0	1	0	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	FC3	-0.812761	3.001132	0	1	1	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_stay	F3	-1.489355	2.615795	0	1	0	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	PZ	2.885988	4.703119	1	1	4	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	P4	4.037472	5.122321	1	1	4	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	CP4	3.695045	4.833575	1	1	3	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	C4	3.886689	4.585683	1	1	2	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	P3	3.556426	5.092423	1	1	4	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	CP3	2.925063	4.625343	1	1	3	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	CPZ	1.976953	4.086946	1	1	3	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	CZ	2.615711	4.485697	1	1	2	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	FC4	4.252009	4.848386	1	1	1	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	C3	2.972672	4.437118	1	1	2	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	FCZ	3.33441	4.701243	1	1	1	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	FZ	3.670006	4.620251	1	1	0	1	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	F4	4.323045	4.7173	1	1	0	2	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	FC3	3.881336	4.629463	1	1	1	0	207.72355	247.66335	0.308173434	0.5051649
25	incongruent_switch	F3	4.026886	4.564291	1	1	0	0	207.72355	247.66335	0.308173434	0.5051649
26	congruent_stay	PZ	-1.291034	0.290332	0	0	4	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	P4	-1.962546	-2.478609	0	0	4	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	CP4	-1.829276	-1.61554	0	0	3	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	C4	-6.056929	-6.611052	0	0	2	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	P3	2.445399	0.751456	0	0	4	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	CP3	0.356107	0.199245	0	0	3	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	CPZ	1.489718	4.395539	0	0	3	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	CZ	1.113344	4.016365	0	0	2	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	FC4	-2.509135	-2.177591	0	0	1	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	C3	1.157793	2.583683	0	0	2	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	FCZ	0.657948	2.346166	0	0	1	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	FZ	1.056739	2.065304	0	0	0	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	F4	-4.628125	-3.811205	0	0	0	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	FC3	-0.06128	0.109517	0	0	1	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_stay	F3	0.186346	-1.25815	0	0	0	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	PZ	2.47881	6.218555	1	0	4	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	P4	1.153263	3.221355	1	0	4	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	CP4	1.573487	3.761376	1	0	3	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	C4	2.5329	5.338017	1	0	2	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	P3	4.125163	5.433819	1	0	4	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	CP3	4.278596	7.432748	1	0	3	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	CPZ	1.619633	5.248179	1	0	3	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	CZ	1.738628	5.218378	1	0	2	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	FC4	1.548764	4.256692	1	0	1	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	C3	3.181701	6.488442	1	0	2	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	FCZ	1.446035	3.98126	1	0	1	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	FZ	-0.671705	1.731273	1	0	0	1	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	F4	-0.065981	1.409355	1	0	0	2	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	FC3	2.810678	5.680698	1	0	1	0	100.99505	265.30825	0.408891084	0.8486515
26	congruent_switch	F3	0.464838	2.109796	1	0	0	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	PZ	-2.391108	1.132082	0	1	4	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	P4	0.903709	3.171962	0	1	4	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	CP4	-2.874588	-0.539258	0	1	3	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	C4	-1.73867	0.338118	0	1	2	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	P3	2.281074	3.341161	0	1	4	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	CP3	-0.124946	2.21934	0	1	3	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	CPZ	-2.66535	0.722959	0	1	3	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	CZ	-2.223208	0.637176	0	1	2	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	FC4	-2.428228	-0.456647	0	1	1	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	C3	-0.651441	1.579441	0	1	2	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	FCZ	-2.736058	-0.388162	0	1	1	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	FZ	-3.12856	-0.339674	0	1	0	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	F4	-3.320923	-1.326899	0	1	0	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	FC3	-1.486783	0.377574	0	1	1	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_stay	F3	1.411959	5.957341	0	1	0	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	PZ	-1.302419	0.780657	1	1	4	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	P4	-0.546613	-0.729816	1	1	4	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	CP4	-0.516632	0.397766	1	1	3	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	C4	-0.693065	0.402111	1	1	2	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	P3	0.677356	1.711969	1	1	4	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	CP3	-0.055986	1.459256	1	1	3	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	CPZ	-1.29645	1.006963	1	1	3	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	CZ	-2.066903	0.498404	1	1	2	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	FC4	-1.62633	0.238251	1	1	1	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	C3	-0.738927	1.104674	1	1	2	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	FCZ	-2.32488	0.279392	1	1	1	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	FZ	-3.592886	-1.536103	1	1	0	1	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	F4	-1.705132	0.414685	1	1	0	2	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	FC3	-1.642333	0.443092	1	1	1	0	100.99505	265.30825	0.408891084	0.8486515
26	incongruent_switch	F3	-4.21164	-3.248656	1	1	0	0	100.99505	265.30825	0.408891084	0.8486515
